Sequence_id,GC1%,GC2%,GC3%
scaffold172-size117674-gene-0.14,55.2901023890785,42.66211604095563,51.19453924914675
scaffold172-size117674-gene-0.15,57.324840764331206,50.318471337579616,45.85987261146497
scaffold172-size117674-gene-0.2,57.32899022801303,48.534201954397396,53.09446254071661
scaffold172-size117674-gene-0.3,55.06172839506173,41.48148148148148,47.901234567901234
scaffold172-size117674-gene-0.4,69.51219512195121,50.0,59.756097560975604
scaffold172-size117674-gene-0.5,50.14224751066856,40.6827880512091,41.322901849217644
scaffold172-size117674-gene-0.6,59.67302452316077,61.03542234332425,35.14986376021799
scaffold172-size117674-gene-0.7,54.976303317535546,42.65402843601896,44.54976303317535
scaffold172-size117674-gene-0.8,61.36363636363637,50.0,30.681818181818183
scaffold172-size117674-gene-0.9,63.51606805293005,48.96030245746692,53.68620037807184
scaffold173-size117467-gene-0.0,50.81967213114754,32.78688524590164,41.63934426229508
scaffold173-size117467-gene-0.1,55.5793991416309,35.836909871244636,43.776824034334766
scaffold173-size117467-gene-0.2,58.108108108108105,50.0,47.2972972972973
scaffold173-size117467-gene-0.3,53.591160220994475,34.806629834254146,57.4585635359116
scaffold173-size117467-gene-0.4,55.65217391304348,48.11594202898551,53.91304347826087
scaffold173-size117467-gene-0.5,59.840425531914896,43.351063829787236,46.01063829787234
scaffold173-size117467-gene-0.6,63.372093023255815,34.883720930232556,48.837209302325576
scaffold173-size117467-gene-0.7,54.285714285714285,48.57142857142857,50.476190476190474
scaffold174-size115846-gene-0.10,62.745098039215684,47.05882352941176,71.37254901960785
scaffold174-size115846-gene-0.11,53.95299145299145,41.55982905982906,49.572649572649574
scaffold174-size115846-gene-0.12,63.725490196078425,43.13725490196079,46.07843137254902
scaffold174-size115846-gene-0.13,56.38766519823789,39.20704845814978,50.66079295154186
scaffold174-size115846-gene-0.14,54.45544554455446,30.693069306930692,36.633663366336634
scaffold174-size115846-gene-0.4,87.85834738617201,70.15177065767286,53.62563237774031
scaffold174-size115846-gene-0.5,67.10526315789474,40.78947368421053,56.57894736842105
scaffold174-size115846-gene-0.6,55.08771929824562,40.35087719298245,43.50877192982456
scaffold174-size115846-gene-0.7,54.109589041095894,39.04109589041096,43.15068493150685
scaffold174-size115846-gene-0.8,59.53757225433526,43.93063583815029,49.71098265895954
scaffold174-size115846-gene-0.9,50.93457943925234,38.62928348909657,53.426791277258566
scaffold175-size133308-gene-0.0,63.12056737588653,56.02836879432624,52.4822695035461
scaffold175-size133308-gene-0.1,52.15759849906192,37.89868667917448,45.96622889305816
scaffold175-size133308-gene-0.2,62.430939226519335,39.226519337016576,52.48618784530387
scaffold175-size133308-gene-0.3,60.19417475728155,56.79611650485437,55.8252427184466
scaffold175-size133308-gene-0.4,52.07667731629393,39.61661341853035,44.08945686900959
scaffold175-size133308-gene-0.5,63.12056737588653,56.73758865248227,52.4822695035461
scaffold175-size133308-gene-0.6,50.65359477124183,46.40522875816993,46.07843137254902
scaffold175-size133308-gene-0.7,68.47826086956522,38.04347826086957,38.04347826086957
scaffold175-size133308-gene-0.8,56.493506493506494,50.649350649350644,45.45454545454545
scaffold175-size133308-gene-0.9,67.12328767123287,41.0958904109589,42.465753424657535
scaffold176-size115040-gene-0.2,71.21771217712177,66.05166051660517,64.20664206642066
scaffold176-size115040-gene-0.3,70.62937062937063,54.1958041958042,61.18881118881119
scaffold176-size115040-gene-0.4,67.59776536312849,40.22346368715084,67.59776536312849
scaffold176-size115040-gene-0.5,51.245551601423486,38.43416370106761,38.07829181494662
scaffold176-size115040-gene-0.6,68.42105263157895,46.05263157894737,67.10526315789474
scaffold176-size115040-gene-0.7,77.7327935222672,53.441295546558706,55.06072874493927
scaffold176-size115040-gene-0.8,55.45454545454545,44.24242424242424,41.91919191919192
scaffold177-size114777-gene-0.0,57.599999999999994,40.8,53.0
scaffold177-size114777-gene-0.1,52.054794520547944,40.41095890410959,45.20547945205479
scaffold177-size114777-gene-0.10,57.62867647058824,44.20955882352941,47.518382352941174
scaffold177-size114777-gene-0.11,53.47721822541966,43.16546762589928,38.36930455635492
scaffold177-size114777-gene-0.2-mRNA-1,58.26330532212886,52.66106442577031,50.700280112044815
scaffold177-size114777-gene-0.3,51.42857142857142,53.333333333333336,46.666666666666664
scaffold177-size114777-gene-0.4,57.14285714285714,45.812807881773395,48.275862068965516
scaffold177-size114777-gene-0.5,58.620689655172406,44.827586206896555,59.77011494252874
scaffold177-size114777-gene-0.6,59.25925925925925,59.25925925925925,37.96296296296296
scaffold177-size114777-gene-0.7,54.64098073555166,46.93520140105078,40.80560420315236
scaffold177-size114777-gene-0.8,49.71910112359551,36.79775280898877,46.348314606741575
scaffold177-size114777-gene-0.9,56.112852664576806,42.63322884012539,48.589341692789965
scaffold178-size114406-gene-0.17,64.58333333333334,59.72222222222222,61.111111111111114
scaffold178-size114406-gene-0.18,58.7360594795539,52.78810408921933,47.21189591078067
scaffold178-size114406-gene-0.19,57.95454545454546,46.75324675324675,41.55844155844156
scaffold178-size114406-gene-0.20,74.50980392156863,40.52287581699346,58.16993464052288
scaffold178-size114406-gene-0.21,67.4074074074074,54.70899470899471,60.211640211640216
scaffold178-size114406-gene-0.22,50.0,40.56603773584906,49.056603773584904
scaffold178-size114406-gene-0.23,46.86648501362398,45.50408719346049,44.95912806539509
scaffold178-size114406-gene-0.24,58.720930232558146,47.383720930232556,44.47674418604651
scaffold178-size114406-gene-0.25,56.16438356164384,39.726027397260275,55.47945205479452
scaffold178-size114406-gene-0.26,54.285714285714285,50.0,45.0
scaffold178-size114406-gene-0.27,55.172413793103445,48.44827586206897,42.06896551724138
scaffold178-size114406-gene-0.28,50.14792899408283,42.60355029585799,46.74556213017752
scaffold178-size114406-gene-0.29,53.00632911392405,41.61392405063291,38.291139240506325
scaffold178-size114406-gene-0.30,45.75971731448763,39.04593639575972,36.21908127208481
scaffold178-size114406-gene-0.31,57.95454545454546,43.75,43.75
scaffold178-size114406-gene-0.32,53.49794238683128,43.20987654320987,47.325102880658434
scaffold178-size114406-gene-0.33,67.17948717948717,56.15384615384615,63.97435897435897
scaffold178-size114406-gene-0.34,58.57740585774059,39.74895397489539,55.23012552301255
scaffold178-size114406-gene-0.35,72.18045112781954,76.69172932330827,65.41353383458647
scaffold178-size114406-gene-0.36,60.88117489986649,42.72363150867824,43.1241655540721
scaffold178-size114406-gene-0.37,62.35294117647059,45.14705882352941,61.617647058823536
scaffold178-size114406-gene-0.38,58.23223570190641,45.407279029462735,52.512998266897746
scaffold178-size114406-gene-0.39,59.45945945945946,39.38223938223938,47.87644787644788
scaffold178-size114406-gene-0.40,50.18587360594795,44.237918215613384,41.44981412639405
scaffold178-size114406-gene-0.41,58.44636251541308,44.512946979038226,45.49938347718865
scaffold178-size114406-gene-0.42,69.56521739130434,69.56521739130434,59.2391304347826
scaffold178-size114406-gene-0.43,60.26936026936027,45.11784511784512,48.821548821548824
scaffold179-size188152-gene-0.0,49.743589743589745,51.28205128205128,36.41025641025641
scaffold179-size188152-gene-0.1,61.61616161616161,40.909090909090914,54.54545454545454
scaffold179-size188152-gene-0.2,50.0,40.909090909090914,51.81818181818182
scaffold179-size188152-gene-0.3,55.208333333333336,29.166666666666668,59.375
scaffold18-size540755-gene-0.0,56.99999999999999,46.666666666666664,31.333333333333336
scaffold18-size540755-gene-0.1,55.75221238938053,38.05309734513274,31.858407079646017
scaffold18-size540755-gene-0.10,49.504950495049506,38.943894389438945,49.17491749174918
scaffold18-size540755-gene-0.11,60.51282051282051,35.8974358974359,48.717948717948715
scaffold18-size540755-gene-0.12,50.37037037037037,48.888888888888886,42.96296296296296
scaffold18-size540755-gene-0.13,53.442622950819676,38.0327868852459,42.62295081967213
scaffold18-size540755-gene-0.14,73.52941176470588,62.35294117647059,40.0
scaffold18-size540755-gene-0.15,47.82608695652174,39.75155279503105,37.88819875776397
scaffold18-size540755-gene-0.16,52.112676056338024,43.66197183098591,41.31455399061033
scaffold18-size540755-gene-0.2,58.77192982456141,49.122807017543856,40.35087719298245
scaffold18-size540755-gene-0.3,59.09090909090909,35.12396694214876,47.107438016528924
scaffold18-size540755-gene-0.4,52.331606217616574,47.66839378238342,49.22279792746114
scaffold18-size540755-gene-0.5,55.833333333333336,42.5,47.5
scaffold18-size540755-gene-0.6,54.929577464788736,38.028169014084504,44.13145539906103
scaffold18-size540755-gene-0.7,54.54545454545454,41.55844155844156,49.35064935064935
scaffold18-size540755-gene-0.8,53.42465753424658,36.5296803652968,58.9041095890411
scaffold18-size540755-gene-0.9,56.56836461126006,42.62734584450402,48.525469168900806
scaffold18-size540755-gene-1.0,50.26178010471204,38.7434554973822,41.361256544502616
scaffold18-size540755-gene-1.1,59.154929577464785,46.478873239436616,46.948356807511736
scaffold18-size540755-gene-1.2,52.77777777777778,40.0,43.888888888888886
scaffold18-size540755-gene-1.3,74.56140350877193,65.78947368421053,59.64912280701754
scaffold18-size540755-gene-1.4,85.39325842696628,63.48314606741573,51.12359550561798
scaffold18-size540755-gene-1.5,57.99999999999999,37.0,48.0
scaffold18-size540755-gene-1.6,49.73262032085562,49.19786096256685,40.64171122994652
scaffold18-size540755-gene-1.7,55.08982035928144,41.31736526946108,46.706586826347305
scaffold18-size540755-gene-1.8,56.38297872340425,40.42553191489361,58.86524822695035
scaffold18-size540755-gene-2.0,55.503512880562056,46.13583138173302,50.35128805620609
scaffold18-size540755-gene-2.1,57.738095238095234,39.88095238095239,39.88095238095239
scaffold18-size540755-gene-2.10,53.0791788856305,39.002932551319645,52.49266862170088
scaffold18-size540755-gene-2.11,63.369963369963365,47.61904761904761,56.043956043956044
scaffold18-size540755-gene-2.12,54.14012738853503,41.71974522292994,43.63057324840764
scaffold18-size540755-gene-2.13,51.369863013698634,39.49771689497717,49.08675799086758
scaffold18-size540755-gene-2.14,55.10204081632652,32.6530612244898,34.69387755102041
scaffold18-size540755-gene-2.15,57.861635220125784,47.16981132075472,47.79874213836478
scaffold18-size540755-gene-2.16,65.32258064516128,49.193548387096776,65.32258064516128
scaffold18-size540755-gene-2.17,41.85022026431718,38.32599118942731,40.52863436123348
scaffold18-size540755-gene-2.2,50.0,41.66666666666667,43.18181818181818
scaffold18-size540755-gene-2.3,59.036144578313255,43.97590361445783,39.75903614457831
scaffold18-size540755-gene-2.4,61.53846153846154,51.64835164835166,47.25274725274725
scaffold18-size540755-gene-2.5,63.23529411764706,49.01960784313725,44.6078431372549
scaffold18-size540755-gene-2.6,46.835443037974684,34.810126582278485,34.810126582278485
scaffold18-size540755-gene-2.7,53.03867403314917,38.67403314917127,42.5414364640884
scaffold18-size540755-gene-2.8,46.44549763033176,45.97156398104265,45.97156398104265
scaffold18-size540755-gene-2.9,54.379562043795616,44.89051094890511,47.08029197080292
scaffold18-size540755-gene-3.0,59.8159509202454,40.49079754601227,51.533742331288344
scaffold18-size540755-gene-3.1,51.61290322580645,44.086021505376344,46.02150537634409
scaffold18-size540755-gene-3.10,64.77272727272727,42.04545454545455,52.84090909090909
scaffold18-size540755-gene-3.11,54.207920792079214,47.524752475247524,50.742574257425744
scaffold18-size540755-gene-3.12,58.139534883720934,56.97674418604651,56.97674418604651
scaffold18-size540755-gene-3.13,58.22328931572629,46.698679471788715,48.49939975990396
scaffold18-size540755-gene-3.14,50.0,32.30769230769231,43.07692307692308
scaffold18-size540755-gene-3.15,64.34782608695652,40.0,49.56521739130435
scaffold18-size540755-gene-3.2,77.27272727272727,55.68181818181818,64.77272727272727
scaffold18-size540755-gene-3.3,53.5,42.333333333333336,70.83333333333334
scaffold18-size540755-gene-3.4,80.82191780821918,58.9041095890411,69.17808219178082
scaffold18-size540755-gene-3.5,51.051051051051054,54.95495495495496,53.153153153153156
scaffold18-size540755-gene-3.6,78.57142857142857,58.03571428571429,51.78571428571429
scaffold18-size540755-gene-3.7,60.18518518518518,50.92592592592593,64.81481481481481
scaffold18-size540755-gene-3.8,68.04123711340206,46.391752577319586,49.48453608247423
scaffold18-size540755-gene-3.9,57.99999999999999,31.0,41.0
scaffold18-size540755-gene-4.10,55.55555555555556,64.1025641025641,46.15384615384615
scaffold18-size540755-gene-4.11,84.66666666666667,80.33333333333333,46.0
scaffold18-size540755-gene-4.12,58.12500000000001,63.74999999999999,36.25
scaffold18-size540755-gene-4.13,53.57142857142857,42.857142857142854,41.66666666666667
scaffold18-size540755-gene-4.2,54.60992907801418,39.53900709219858,52.304964539007095
scaffold18-size540755-gene-4.3,56.8075117370892,41.78403755868544,46.009389671361504
scaffold18-size540755-gene-4.4,61.240310077519375,51.93798449612403,40.310077519379846
scaffold18-size540755-gene-4.5,57.14285714285714,45.11278195488722,49.62406015037594
scaffold18-size540755-gene-4.6,60.0,45.30612244897959,35.91836734693877
scaffold18-size540755-gene-4.7,50.974930362116986,41.5041782729805,38.16155988857939
scaffold18-size540755-gene-4.8,55.660377358490564,42.45283018867924,58.490566037735846
scaffold18-size540755-gene-4.9,63.24786324786324,51.28205128205128,50.427350427350426
scaffold180-size140593-gene-0.0,56.6568047337278,40.532544378698226,52.2189349112426
scaffold180-size140593-gene-0.1,55.729166666666664,38.02083333333333,50.0
scaffold180-size140593-gene-0.10,60.824742268041234,42.2680412371134,45.876288659793815
scaffold180-size140593-gene-0.11,59.876543209876544,48.76543209876543,52.46913580246913
scaffold180-size140593-gene-0.12,73.29545454545455,63.06818181818182,72.1590909090909
scaffold180-size140593-gene-0.13,53.01204819277109,46.08433734939759,47.28915662650602
scaffold180-size140593-gene-0.2,64.03940886699507,48.52216748768473,66.99507389162561
scaffold180-size140593-gene-0.3,58.43137254901961,44.31372549019608,62.745098039215684
scaffold180-size140593-gene-0.4,55.266955266955264,38.961038961038966,47.18614718614719
scaffold180-size140593-gene-0.5,49.892008639308855,46.00431965442765,46.00431965442765
scaffold180-size140593-gene-0.6,68.78306878306879,62.96296296296296,57.67195767195767
scaffold180-size140593-gene-0.7,70.55016181229773,70.22653721682848,64.40129449838187
scaffold180-size140593-gene-0.8,54.60992907801418,42.5531914893617,51.41843971631206
scaffold180-size140593-gene-0.9,46.34146341463415,52.4390243902439,52.13414634146341
scaffold181-size162570-gene-0.0,54.96009122006842,48.118586088939566,40.022805017103764
scaffold181-size162570-gene-0.1,54.44646098003629,38.83847549909255,52.45009074410163
scaffold181-size162570-gene-0.10,52.54691689008043,43.43163538873995,34.852546916890084
scaffold181-size162570-gene-0.11,43.75,36.80555555555556,46.52777777777778
scaffold181-size162570-gene-0.12,59.66850828729282,48.61878453038674,59.11602209944752
scaffold181-size162570-gene-0.13,56.187290969899664,38.12709030100335,59.86622073578596
scaffold181-size162570-gene-0.14,56.416464891041166,43.583535108958834,58.111380145278446
scaffold181-size162570-gene-0.15,92.87469287469288,79.85257985257985,60.44226044226044
scaffold181-size162570-gene-0.16,59.89761092150171,40.61433447098976,44.027303754266214
scaffold181-size162570-gene-0.17,53.14009661835749,51.20772946859904,40.09661835748793
scaffold181-size162570-gene-0.18,56.557377049180324,36.0655737704918,56.9672131147541
