Query,Alien index (AI),AI > 30,HGT index (hU),hU >= 30,Evalue,Top species Evalue,Superkingdom
scaffold198-size176893-gene-0.16,-41.83219415470481,False,-105.1,False,6.7999999999999985e-19,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold198-size176893-gene-0.19,-177.76108762013808,False,-301.6,False,6.299999999999998e-78,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold198-size176893-gene-0.2,-248.72001203787718,False,-404.4,False,9.599999999999996e-109,Galdieria sulphuraria,cellular organisms;Eukaryota;Rhodophyta;Bangiophyceae;Cyanidiales;Cyanidiaceae;Galdieria
scaffold198-size176893-gene-0.20,-344.7999772842047,False,-543.5,False,1.799999999999999e-150,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold198-size176893-gene-0.21,-460.51701859880916,False,-1602.0,False,0.0,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold198-size176893-gene-0.22,-460.51674863525255,False,-721.8,False,2.6999999999999978e-204,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold198-size176893-gene-0.23,-460.51701859880916,False,-865.5,False,2.2999999999999978e-247,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold198-size176893-gene-0.26,-47.76341862143543,False,-68.99999999999999,False,1.3e-36,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold198-size176893-gene-0.3,-232.74742397059012,False,-380.9,False,8.299999999999997e-102,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold198-size176893-gene-0.4,-437.39585748897343,False,-676.8,False,1.0999999999999994e-190,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold198-size176893-gene-0.6,-65.5511922652052,False,-139.8,False,3.4000000000000003e-29,Folsomia candida,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Hexapoda;Collembola;Entomobryomorpha;Isotomoidea;Isotomidae;Proisotominae;Folsomia
scaffold198-size176893-gene-0.8,34.69292707473795,True,50.099999999999966,True,1.7999999999999994e-118,BD1-7 clade bacterium,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;unclassified Spongiibacteraceae;BD1-7 clade
scaffold199-size101705-gene-0.1,-64.73374736796768,False,-138.7,False,7.7e-29,Araneus ventricosus,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Araneae;Araneomorphae;Entelegynae;Orbiculariae;Araneoidea;Araneidae;Araneus
scaffold199-size101705-gene-0.2,-46.72504641314468,False,-112.1,False,5.1e-21,Arachis hypogaea,cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;eudicotyledons;Gunneridae;Pentapetalae;rosids;fabids;Fabales;Fabaceae;Papilionoideae;50 kb inversion clade;dalbergioids sensu lato;Dalbergieae;Pterocarpus clade;Arachis
scaffold199-size101705-gene-0.3,-122.0988853324025,False,-221.9,False,9.399999999999998e-54,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold199-size101705-gene-0.4,-342.82281459164534,False,-539.7,False,1.2999999999999993e-149,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold199-size101705-gene-0.5,-87.31591197697978,False,-170.6,False,1.1999999999999996e-38,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold199-size101705-gene-0.8,-177.03668789607403,False,-300.4,False,1.2999999999999999e-77,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-0.0,-277.91964907171956,False,-446.0,False,1.999999999999999e-121,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-0.1,-360.8127124195052,False,-566.2,False,1.9999999999999992e-157,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-0.10,-58.0266627844477,False,-129.0,False,6.3e-26,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-0.11,-16.85206482603852,False,-67.8,False,4.8e-08,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-0.18,-40.84039587032251,False,-58.89999999999998,False,9.899999999999995e-90,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-0.2,-80.86491510049336,False,-161.4,False,7.6e-36,Cynoglossus semilaevis,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Carangaria;Pleuronectiformes;Pleuronectoidei;Cynoglossidae;Cynoglossinae;Cynoglossus
scaffold2-size643102-gene-0.20,-34.008148143848516,False,-93.6,False,1.7e-15,Trebouxia sp. A1-2,cellular organisms;Eukaryota;Viridiplantae;Chlorophyta;core chlorophytes;Trebouxiophyceae;Trebouxiales;Trebouxiaceae;Trebouxia;unclassified Trebouxia
scaffold2-size643102-gene-0.21,-167.3955646080054,False,-287.3,False,1.9999999999999997e-73,Porphyra umbilicalis,cellular organisms;Eukaryota;Rhodophyta;Bangiophyceae;Bangiales;Bangiaceae;Porphyra
scaffold2-size643102-gene-0.22,-460.51701859880916,False,-828.2,False,2.9999999999999966e-236,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-0.23,-168.33717314786384,False,-287.7,False,7.799999999999997e-74,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-0.25,-126.31193842780195,False,-182.20000000000002,False,3.2e-60,Porphyra umbilicalis,cellular organisms;Eukaryota;Rhodophyta;Bangiophyceae;Bangiales;Bangiaceae;Porphyra
scaffold2-size643102-gene-0.29,-460.51701859880916,False,-1304.3,False,0.0,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-0.3,-270.99915476696003,False,-391.0,False,7.899999999999996e-159,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-0.5,-46.71310034212627,False,-67.39999999999998,False,1.6e-51,Griffithsia japonica,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Ceramiales;Ceramiaceae;Griffithsia
scaffold2-size643102-gene-0.7,-223.2554438406181,False,-368.2,False,1.0999999999999996e-97,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-0.8,-399.956659000404,False,-622.5,False,1.999999999999999e-174,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-1.1,-11.417615285165903,False,-61.2,False,1.1e-05,Melanomma pulvis-pyrius CBS 109.77,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;dothideomyceta;Dothideomycetes;Pleosporomycetidae;Pleosporales;Melanommataceae;Melanomma;Melanomma pulvis-pyrius
scaffold2-size643102-gene-1.11,-59.68489086105123,False,-130.6,False,1.2e-26,Sphaeroforma arctica JP610,cellular organisms;Eukaryota;Opisthokonta;Ichthyosporea;Ichthyophonida;Sphaeroforma;Sphaeroforma arctica
scaffold2-size643102-gene-1.12,-79.2572937189857,False,-114.40000000000003,False,1.0999999999999995e-162,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-1.13,-99.05627943402445,False,-142.89999999999998,False,6.4999999999999985e-105,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-1.14,-444.6866048869693,False,-687.6,False,7.499999999999994e-194,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-1.15,-133.0799317644089,False,-236.5,False,1.6e-58,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-1.17,-310.512515317575,False,-493.8,False,1.3999999999999995e-135,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-1.18,-180.49545512955768,False,-260.4,False,3.599999999999998e-139,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-1.19,189.58850641501076,True,318.5,True,4.5999999999999976e-83,Nostoc sp. 'Lobaria pulmonaria (5183) cyanobiont',cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Nostocales;Nostocaceae;Nostoc;unclassified Nostoc
scaffold2-size643102-gene-1.2,-147.38766908840364,False,-212.59999999999997,False,8.899999999999993e-151,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-1.20,-63.40767186684085,False,-136.3,False,2.9e-28,Porphyra umbilicalis,cellular organisms;Eukaryota;Rhodophyta;Bangiophyceae;Bangiales;Bangiaceae;Porphyra
scaffold2-size643102-gene-1.22,-19.2230272164773,False,-27.700000000000017,False,2.6000000000000004e-28,Porphyra umbilicalis,cellular organisms;Eukaryota;Rhodophyta;Bangiophyceae;Bangiales;Bangiaceae;Porphyra
scaffold2-size643102-gene-1.23,-75.88999788899918,False,-154.5,False,1.1e-33,Perkinsus marinus ATCC 50983,cellular organisms;Eukaryota;Sar;Alveolata;Perkinsozoa;Perkinsea;Perkinsida;Perkinsidae;Perkinsus;Perkinsus marinus
scaffold2-size643102-gene-1.24,-64.21001833936579,False,-137.1,False,1.3000000000000002e-28,Lineolata rhizophorae,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Sordariomycetidae;Ophiostomatales;Ophiostomataceae;Sporothrix;Sporothrix brasiliensis
scaffold2-size643102-gene-1.26,-141.5663532971584,False,-248.4,False,3.3e-62,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-1.27,-195.90606248268537,False,-327.0,False,8.299999999999996e-86,Griffithsia japonica,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Ceramiales;Ceramiaceae;Griffithsia
scaffold2-size643102-gene-1.29,169.25989477006829,True,289.3,True,3.0999999999999998e-74,Pseudoroseicyclus sp. CLL3-39,cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseivivax
scaffold2-size643102-gene-1.3,-48.41616235659305,False,-114.8,False,9.4e-22,Fomitopsis rosea,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;Agaricaceae;Leucoagaricus
scaffold2-size643102-gene-1.30,-28.55900788756589,False,-41.19999999999999,False,1.7e-29,Sphaeroforma arctica JP610,cellular organisms;Eukaryota;Opisthokonta;Ichthyosporea;Ichthyophonida;Sphaeroforma;Sphaeroforma arctica
scaffold2-size643102-gene-1.31,-133.75353434889587,False,-193.00000000000003,False,3.099999999999999e-108,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-1.32,-18.982799662105908,False,-71.6,False,5.7e-09,Porphyridium purpureum,cellular organisms;Eukaryota;Rhodophyta;Bangiophyceae;Porphyridiales;Porphyridiaceae;Porphyridium
scaffold2-size643102-gene-1.35,-66.679657517023,False,-141.0,False,1.1e-29,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-1.36,-50.17729896560712,False,-72.4,False,2.1e-29,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-1.37,-231.81915704766925,False,-379.4,False,2.099999999999999e-101,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-1.38,-33.38887081185502,False,-48.099999999999994,False,1.1999999999999999e-41,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-1.42,-177.2037419807372,False,-300.8,False,1.0999999999999995e-77,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-1.43,-343.4136829230848,False,-541.2,False,7.199999999999995e-150,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-1.44,-46.52973766082391,False,-111.3,False,6.2e-21,Porphyra umbilicalis,cellular organisms;Eukaryota;Rhodophyta;Bangiophyceae;Bangiales;Bangiaceae;Porphyra
scaffold2-size643102-gene-1.45,-174.1129661584963,False,-251.1,False,1.4999999999999993e-100,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-1.46,-18.420680743952374,False,-26.5,False,1.6999999999999995e-66,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-1.47,-0.271933715483641,False,-0.3999999999999915,False,3.2e-13,Olea europaea var. sylvestris,cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;eudicotyledons;Gunneridae;Pentapetalae;asterids;lamiids;Lamiales;Oleaceae;Oleeae;Olea;Olea europaea;Olea europaea subsp. europaea
scaffold2-size643102-gene-1.5,-358.94091024260365,False,-564.7,False,1.2999999999999995e-156,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-1.6,-460.51701859880916,False,-779.6,False,1.5999999999999986e-221,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-2.0,-84.3201797034258,False,-166.0,False,2.4e-37,Griffithsia japonica,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Ceramiales;Ceramiaceae;Griffithsia
scaffold2-size643102-gene-2.1,0.0,False,-117.89999999999998,False,5.799999999999993e-287,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-2.10,-460.51701859880916,False,-2221.0,False,0.0,Abscondita terminalis,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-2.11,-157.12051349903678,False,-271.6,False,5.799999999999998e-69,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-2.12,-25.67092633188128,False,-81.3,False,7.0999999999999984e-12,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-2.13,-160.77549140147502,False,-276.9,False,1.4999999999999994e-70,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-2.15,-142.30351736313514,False,-205.4,False,1.1999999999999993e-116,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-2.16,-225.1227108623543,False,-370.2,False,1.6999999999999994e-98,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-2.17,-107.3126436173335,False,-154.79999999999998,False,6.6999999999999966e-102,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-2.18,-60.62223500212322,False,-132.5,False,4.6999999999999996e-27,Porphyridium purpureum,cellular organisms;Eukaryota;Rhodophyta;Bangiophyceae;Porphyridiales;Porphyridiaceae;Porphyridium
scaffold2-size643102-gene-2.19,-219.66187456630848,False,-362.1,False,3.999999999999998e-96,Porphyridium purpureum,cellular organisms;Eukaryota;Rhodophyta;Bangiophyceae;Porphyridiales;Porphyridiaceae;Porphyridium
scaffold2-size643102-gene-2.2,-460.4549832078897,False,-714.9,False,6.399999999999995e-202,Porphyra umbilicalis,cellular organisms;Eukaryota;Rhodophyta;Bangiophyceae;Bangiales;Bangiaceae;Porphyra
scaffold2-size643102-gene-2.20,-104.25120745716802,False,-195.7,False,5.3e-46,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-2.21,-298.7764463012905,False,-431.1,False,4.899999999999998e-136,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-2.22,64.34832995516331,True,92.89999999999998,True,5.999999999999997e-110,Synechococcus sp. 1G10,cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;unclassified Synechococcus
scaffold2-size643102-gene-2.23,-127.98925376263912,False,-231.5,False,2.6e-56,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold2-size643102-gene-2.24,-189.7282683573859,False,-319.3,False,3.9999999999999994e-83,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
